,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
81,2019-11-07-16:29:47,epc_30,-52,2xj6BqqmmTkptv2KxA,4,1573144187066,23.0,866900,84
82,2019-11-07-16:29:47,epc_39,-44,2xj6BqqmmTkptv2KxA,4,1573144187066,23.0,866900,84
83,2019-11-07-16:29:47,epc_6,-60,2xj6BqqmmTkptv2KxA,4,1573144187066,23.0,866900,84
88,2019-11-07-16:29:47,epc_1,-64,2xj6BqqmmTkptv2KxA,1,1573144187206,23.0,865700,144
89,2019-11-07-16:29:47,epc_16,-65,2xj6BqqmmTkptv2KxA,1,1573144187206,23.0,865700,144
90,2019-11-07-16:29:47,epc_25,-65,2xj6BqqmmTkptv2KxA,1,1573144187206,23.0,865700,144
92,2019-11-07-16:29:47,epc_31,-69,2xj6BqqmmTkptv2KxA,1,1573144187206,23.0,867500,144
93,2019-11-07-16:29:47,epc_12,-43,2xj6BqqmmTkptv2KxA,3,1573144187206,23.0,866900,144
94,2019-11-07-16:29:47,epc_34,-57,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
95,2019-11-07-16:29:47,epc_27,-59,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
96,2019-11-07-16:29:47,epc_23,-50,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
97,2019-11-07-16:29:47,epc_2,-58,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
98,2019-11-07-16:29:47,epc_35,-63,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
99,2019-11-07-16:29:47,epc_3,-60,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
100,2019-11-07-16:29:47,epc_4,-49,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
101,2019-11-07-16:29:47,epc_19,-47,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
102,2019-11-07-16:29:47,epc_13,-65,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
103,2019-11-07-16:29:47,epc_6,-44,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
104,2019-11-07-16:29:47,epc_39,-42,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
105,2019-11-07-16:29:47,epc_26,-56,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
106,2019-11-07-16:29:47,epc_16,-50,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
107,2019-11-07-16:29:47,epc_33,-60,2xj6BqqmmTkptv2KxA,3,1573144187307,23.0,866900,43
108,2019-11-07-16:29:47,epc_0,-72,2xj6BqqmmTkptv2KxA,1,1573144187307,23.0,866300,43
111,2019-11-07-16:29:47,epc_37,-65,2xj6BqqmmTkptv2KxA,1,1573144187307,23.0,866300,43
112,2019-11-07-16:29:47,epc_21,-72,2xj6BqqmmTkptv2KxA,1,1573144187326,23.0,866300,24
113,2019-11-07-16:29:47,epc_16,-71,2xj6BqqmmTkptv2KxA,1,1573144187326,23.0,866300,24
115,2019-11-07-16:29:47,epc_36,-68,2xj6BqqmmTkptv2KxA,1,1573144187326,23.0,866300,24
117,2019-11-07-16:29:47,epc_37,-65,2xj6BqqmmTkptv2KxA,1,1573144187407,23.0,865700,143
122,2019-11-07-16:29:47,epc_31,-70,2xj6BqqmmTkptv2KxA,1,1573144187407,23.0,865700,143
124,2019-11-07-16:29:47,epc_16,-59,2xj6BqqmmTkptv2KxA,4,1573144187407,23.0,867500,143
125,2019-11-07-16:29:47,epc_25,-58,2xj6BqqmmTkptv2KxA,4,1573144187407,23.0,867500,143
126,2019-11-07-16:29:47,epc_36,-55,2xj6BqqmmTkptv2KxA,4,1573144187407,23.0,867500,143
127,2019-11-07-16:29:47,epc_12,-54,2xj6BqqmmTkptv2KxA,4,1573144187407,23.0,867500,143
128,2019-11-07-16:29:47,epc_29,-63,2xj6BqqmmTkptv2KxA,4,1573144187407,23.0,867500,143
129,2019-11-07-16:29:47,epc_2,-57,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
130,2019-11-07-16:29:47,epc_15,-49,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
131,2019-11-07-16:29:47,epc_34,-50,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
132,2019-11-07-16:29:47,epc_8,-50,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
133,2019-11-07-16:29:47,epc_32,-57,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
134,2019-11-07-16:29:47,epc_14,-54,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
135,2019-11-07-16:29:47,epc_30,-50,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
136,2019-11-07-16:29:47,epc_7,-60,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
137,2019-11-07-16:29:47,epc_21,-44,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
138,2019-11-07-16:29:47,epc_37,-57,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
139,2019-11-07-16:29:47,epc_22,-54,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
140,2019-11-07-16:29:47,epc_23,-56,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
141,2019-11-07-16:29:47,epc_28,-55,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
142,2019-11-07-16:29:47,epc_26,-50,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
143,2019-11-07-16:29:47,epc_38,-52,2xj6BqqmmTkptv2KxA,4,1573144187486,23.0,867500,64
145,2019-11-07-16:29:47,epc_39,-65,2xj6BqqmmTkptv2KxA,1,1573144187586,23.0,866300,164
146,2019-11-07-16:29:47,epc_20,-68,2xj6BqqmmTkptv2KxA,1,1573144187586,23.0,866300,164
149,2019-11-07-16:29:47,epc_37,-66,2xj6BqqmmTkptv2KxA,1,1573144187586,23.0,866300,164
151,2019-11-07-16:29:47,epc_28,-65,2xj6BqqmmTkptv2KxA,1,1573144187586,23.0,866300,164
153,2019-11-07-16:29:47,epc_20,-72,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
154,2019-11-07-16:29:47,epc_39,-68,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
156,2019-11-07-16:29:47,epc_36,-69,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
157,2019-11-07-16:29:47,epc_25,-70,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
158,2019-11-07-16:29:47,epc_28,-66,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
159,2019-11-07-16:29:47,epc_30,-69,2xj6BqqmmTkptv2KxA,1,1573144187647,23.0,865700,103
160,2019-11-07-16:29:47,epc_1,-63,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
161,2019-11-07-16:29:47,epc_28,-53,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
162,2019-11-07-16:29:47,epc_27,-54,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
163,2019-11-07-16:29:47,epc_22,-59,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
164,2019-11-07-16:29:47,epc_20,-66,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
165,2019-11-07-16:29:47,epc_29,-65,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
166,2019-11-07-16:29:47,epc_18,-62,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
167,2019-11-07-16:29:47,epc_25,-62,2xj6BqqmmTkptv2KxA,3,1573144187726,23.0,867500,24
168,2019-11-07-16:29:47,epc_19,-62,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
169,2019-11-07-16:29:47,epc_15,-59,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
170,2019-11-07-16:29:47,epc_34,-62,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
171,2019-11-07-16:29:47,epc_30,-55,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
172,2019-11-07-16:29:47,epc_35,-61,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
173,2019-11-07-16:29:47,epc_12,-62,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
174,2019-11-07-16:29:47,epc_3,-65,2xj6BqqmmTkptv2KxA,3,1573144187727,23.0,867500,23
175,2019-11-07-16:29:47,epc_31,-64,2xj6BqqmmTkptv2KxA,1,1573144187746,23.0,866900,4
176,2019-11-07-16:29:47,epc_23,-68,2xj6BqqmmTkptv2KxA,1,1573144187746,23.0,866900,4
177,2019-11-07-16:29:47,epc_30,-64,2xj6BqqmmTkptv2KxA,1,1573144187746,23.0,866900,4
178,2019-11-07-16:29:47,epc_21,-66,2xj6BqqmmTkptv2KxA,1,1573144187746,23.0,866900,4
179,2019-11-07-16:29:47,epc_37,-67,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
180,2019-11-07-16:29:47,epc_38,-68,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
181,2019-11-07-16:29:47,epc_20,-69,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
182,2019-11-07-16:29:47,epc_15,-66,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
183,2019-11-07-16:29:47,epc_1,-67,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
184,2019-11-07-16:29:47,epc_3,-72,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
185,2019-11-07-16:29:47,epc_17,-71,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
186,2019-11-07-16:29:47,epc_24,-59,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
187,2019-11-07-16:29:47,epc_28,-60,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
188,2019-11-07-16:29:47,epc_14,-70,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866900,105
189,2019-11-07-16:29:47,epc_12,-73,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
190,2019-11-07-16:29:47,epc_19,-65,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
192,2019-11-07-16:29:47,epc_0,-68,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
194,2019-11-07-16:29:47,epc_31,-59,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
195,2019-11-07-16:29:47,epc_24,-67,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
196,2019-11-07-16:29:47,epc_39,-64,2xj6BqqmmTkptv2KxA,1,1573144187845,23.0,866300,105
197,2019-11-07-16:29:47,epc_11,-64,2xj6BqqmmTkptv2KxA,1,1573144187867,23.0,866300,83
201,2019-11-07-16:29:47,epc_38,-59,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
202,2019-11-07-16:29:47,epc_25,-58,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
203,2019-11-07-16:29:47,epc_0,-58,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
204,2019-11-07-16:29:47,epc_20,-70,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
205,2019-11-07-16:29:47,epc_12,-54,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
206,2019-11-07-16:29:47,epc_31,-66,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
207,2019-11-07-16:29:47,epc_32,-61,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
208,2019-11-07-16:29:47,epc_26,-67,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
209,2019-11-07-16:29:47,epc_21,-61,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
210,2019-11-07-16:29:47,epc_36,-63,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
211,2019-11-07-16:29:47,epc_15,-62,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
212,2019-11-07-16:29:47,epc_28,-62,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
213,2019-11-07-16:29:47,epc_2,-62,2xj6BqqmmTkptv2KxA,4,1573144187945,23.0,865700,5
214,2019-11-07-16:29:48,epc_38,-66,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
215,2019-11-07-16:29:48,epc_37,-55,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
216,2019-11-07-16:29:48,epc_5,-70,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
217,2019-11-07-16:29:48,epc_1,-66,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
218,2019-11-07-16:29:48,epc_26,-65,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
219,2019-11-07-16:29:48,epc_13,-64,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
220,2019-11-07-16:29:48,epc_16,-66,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
221,2019-11-07-16:29:48,epc_30,-66,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
222,2019-11-07-16:29:48,epc_12,-64,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
223,2019-11-07-16:29:48,epc_15,-65,2xj6BqqmmTkptv2KxA,1,1573144188045,23.0,866900,105
224,2019-11-07-16:29:48,epc_6,-68,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866900,4
225,2019-11-07-16:29:48,epc_34,-68,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866900,4
226,2019-11-07-16:29:48,epc_25,-63,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866900,4
227,2019-11-07-16:29:48,epc_28,-63,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
228,2019-11-07-16:29:48,epc_37,-58,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
229,2019-11-07-16:29:48,epc_31,-68,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
230,2019-11-07-16:29:48,epc_5,-68,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
231,2019-11-07-16:29:48,epc_12,-63,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
232,2019-11-07-16:29:48,epc_24,-64,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
234,2019-11-07-16:29:48,epc_27,-66,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
235,2019-11-07-16:29:48,epc_1,-62,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
236,2019-11-07-16:29:48,epc_6,-64,2xj6BqqmmTkptv2KxA,1,1573144188146,23.0,866300,4
237,2019-11-07-16:29:48,epc_36,-66,2xj6BqqmmTkptv2KxA,3,1573144188147,23.0,865700,3
238,2019-11-07-16:29:48,epc_2,-65,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
239,2019-11-07-16:29:48,epc_37,-67,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
240,2019-11-07-16:29:48,epc_32,-67,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
241,2019-11-07-16:29:48,epc_10,-63,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
242,2019-11-07-16:29:48,epc_15,-68,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
243,2019-11-07-16:29:48,epc_27,-71,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
244,2019-11-07-16:29:48,epc_38,-65,2xj6BqqmmTkptv2KxA,3,1573144188246,23.0,865700,104
245,2019-11-07-16:29:48,epc_39,-60,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
246,2019-11-07-16:29:48,epc_31,-47,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
247,2019-11-07-16:29:48,epc_6,-70,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
248,2019-11-07-16:29:48,epc_27,-64,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
249,2019-11-07-16:29:48,epc_21,-54,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
250,2019-11-07-16:29:48,epc_1,-55,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
251,2019-11-07-16:29:48,epc_26,-60,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
252,2019-11-07-16:29:48,epc_0,-56,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
253,2019-11-07-16:29:48,epc_19,-54,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
254,2019-11-07-16:29:48,epc_11,-57,2xj6BqqmmTkptv2KxA,1,1573144188246,23.0,867500,104
255,2019-11-07-16:29:48,epc_37,-54,2xj6BqqmmTkptv2KxA,1,1573144188290,23.0,867500,60
256,2019-11-07-16:29:48,epc_29,-67,2xj6BqqmmTkptv2KxA,1,1573144188290,23.0,867500,60
257,2019-11-07-16:29:48,epc_28,-60,2xj6BqqmmTkptv2KxA,1,1573144188290,23.0,867500,60
258,2019-11-07-16:29:48,epc_33,-62,2xj6BqqmmTkptv2KxA,1,1573144188290,23.0,867500,60
259,2019-11-07-16:29:48,epc_23,-62,2xj6BqqmmTkptv2KxA,1,1573144188290,23.0,867500,60
260,2019-11-07-16:29:48,epc_16,-54,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
261,2019-11-07-16:29:48,epc_1,-51,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
262,2019-11-07-16:29:48,epc_18,-57,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
263,2019-11-07-16:29:48,epc_5,-63,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
264,2019-11-07-16:29:48,epc_7,-61,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
265,2019-11-07-16:29:48,epc_36,-60,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
266,2019-11-07-16:29:48,epc_3,-65,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
267,2019-11-07-16:29:48,epc_22,-51,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
268,2019-11-07-16:29:48,epc_14,-65,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
269,2019-11-07-16:29:48,epc_19,-52,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
270,2019-11-07-16:29:48,epc_17,-56,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
271,2019-11-07-16:29:48,epc_0,-54,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
272,2019-11-07-16:29:48,epc_4,-66,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
273,2019-11-07-16:29:48,epc_13,-57,2xj6BqqmmTkptv2KxA,1,1573144188346,23.0,866900,4
274,2019-11-07-16:29:48,epc_39,-48,2xj6BqqmmTkptv2KxA,1,1573144188426,23.0,866900,124
275,2019-11-07-16:29:48,epc_11,-54,2xj6BqqmmTkptv2KxA,1,1573144188426,23.0,866900,124
276,2019-11-07-16:29:48,epc_30,-55,2xj6BqqmmTkptv2KxA,1,1573144188426,23.0,866900,124
277,2019-11-07-16:29:48,epc_8,-54,2xj6BqqmmTkptv2KxA,1,1573144188426,23.0,866900,124
278,2019-11-07-16:29:48,epc_28,-63,2xj6BqqmmTkptv2KxA,4,1573144188426,23.0,866300,124
279,2019-11-07-16:29:48,epc_22,-67,2xj6BqqmmTkptv2KxA,4,1573144188426,23.0,866300,124
280,2019-11-07-16:29:48,epc_18,-64,2xj6BqqmmTkptv2KxA,4,1573144188426,23.0,866300,124
281,2019-11-07-16:29:48,epc_23,-71,2xj6BqqmmTkptv2KxA,4,1573144188426,23.0,866300,124
