,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
0,2019-11-07-17:32:19,epc_45,-47,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
1,2019-11-07-17:32:19,epc_42,-50,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
2,2019-11-07-17:32:19,epc_3,-59,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
3,2019-11-07-17:32:19,epc_56,-42,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
4,2019-11-07-17:32:19,epc_72,-47,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
5,2019-11-07-17:32:19,epc_78,-45,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
6,2019-11-07-17:32:19,epc_51,-55,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
7,2019-11-07-17:32:19,epc_49,-48,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
8,2019-11-07-17:32:19,epc_76,-56,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
9,2019-11-07-17:32:19,epc_69,-52,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
10,2019-11-07-17:32:19,epc_18,-59,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
11,2019-11-07-17:32:19,epc_43,-57,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
12,2019-11-07-17:32:19,epc_66,-48,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
13,2019-11-07-17:32:19,epc_38,-69,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
14,2019-11-07-17:32:19,epc_79,-45,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
15,2019-11-07-17:32:19,epc_57,-63,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
16,2019-11-07-17:32:19,epc_39,-63,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
17,2019-11-07-17:32:19,epc_41,-57,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
18,2019-11-07-17:32:19,epc_59,-48,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
19,2019-11-07-17:32:19,epc_4,-65,2xj6BqqmmTkptv2KxA,4,1573147938973,23.0,865700,177
20,2019-11-07-17:32:19,epc_160,-63,2xj6BqqmmTkptv2KxA,1,1573147938993,23.0,866900,157
21,2019-11-07-17:32:19,epc_175,-64,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
22,2019-11-07-17:32:19,epc_154,-67,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
23,2019-11-07-17:32:19,epc_174,-72,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
24,2019-11-07-17:32:19,epc_179,-62,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
25,2019-11-07-17:32:19,epc_148,-62,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
26,2019-11-07-17:32:19,epc_162,-53,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
27,2019-11-07-17:32:19,epc_163,-68,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
28,2019-11-07-17:32:19,epc_76,-71,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
29,2019-11-07-17:32:19,epc_171,-63,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
30,2019-11-07-17:32:19,epc_176,-62,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
31,2019-11-07-17:32:19,epc_151,-61,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
32,2019-11-07-17:32:19,epc_64,-72,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
33,2019-11-07-17:32:19,epc_168,-70,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
34,2019-11-07-17:32:19,epc_56,-65,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
35,2019-11-07-17:32:19,epc_161,-57,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
36,2019-11-07-17:32:19,epc_156,-61,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
37,2019-11-07-17:32:19,epc_63,-70,2xj6BqqmmTkptv2KxA,1,1573147939075,23.0,866900,75
38,2019-11-07-17:32:19,epc_174,-63,2xj6BqqmmTkptv2KxA,1,1573147939094,23.0,866300,56
39,2019-11-07-17:32:19,epc_175,-62,2xj6BqqmmTkptv2KxA,1,1573147939094,23.0,866300,56
40,2019-11-07-17:32:19,epc_148,-62,2xj6BqqmmTkptv2KxA,1,1573147939094,23.0,866300,56
41,2019-11-07-17:32:19,epc_152,-62,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
42,2019-11-07-17:32:19,epc_56,-67,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
43,2019-11-07-17:32:19,epc_167,-67,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
44,2019-11-07-17:32:19,epc_160,-69,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
45,2019-11-07-17:32:19,epc_181,-62,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
46,2019-11-07-17:32:19,epc_176,-62,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
47,2019-11-07-17:32:19,epc_156,-67,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
48,2019-11-07-17:32:19,epc_177,-62,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
49,2019-11-07-17:32:19,epc_180,-65,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
50,2019-11-07-17:32:19,epc_171,-56,2xj6BqqmmTkptv2KxA,1,1573147939196,23.0,866300,154
51,2019-11-07-17:32:19,epc_44,-57,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
52,2019-11-07-17:32:19,epc_13,-69,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
53,2019-11-07-17:32:19,epc_59,-44,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
54,2019-11-07-17:32:19,epc_79,-52,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
55,2019-11-07-17:32:19,epc_52,-45,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
56,2019-11-07-17:32:19,epc_78,-50,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
57,2019-11-07-17:32:19,epc_76,-52,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
58,2019-11-07-17:32:19,epc_62,-61,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
59,2019-11-07-17:32:19,epc_50,-56,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
60,2019-11-07-17:32:19,epc_75,-44,2xj6BqqmmTkptv2KxA,3,1573147939196,23.0,865700,154
61,2019-11-07-17:32:19,epc_71,-57,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
62,2019-11-07-17:32:19,epc_57,-54,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
63,2019-11-07-17:32:19,epc_45,-51,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
64,2019-11-07-17:32:19,epc_38,-66,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
65,2019-11-07-17:32:19,epc_66,-46,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
66,2019-11-07-17:32:19,epc_73,-52,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
67,2019-11-07-17:32:19,epc_22,-62,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
68,2019-11-07-17:32:19,epc_58,-54,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
69,2019-11-07-17:32:19,epc_4,-63,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
70,2019-11-07-17:32:19,epc_64,-53,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
71,2019-11-07-17:32:19,epc_65,-56,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
72,2019-11-07-17:32:19,epc_72,-54,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
73,2019-11-07-17:32:19,epc_69,-48,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
74,2019-11-07-17:32:19,epc_56,-48,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
75,2019-11-07-17:32:19,epc_34,-67,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
76,2019-11-07-17:32:19,epc_1,-61,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
77,2019-11-07-17:32:19,epc_41,-59,2xj6BqqmmTkptv2KxA,3,1573147939255,23.0,865700,95
78,2019-11-07-17:32:19,epc_168,-61,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
79,2019-11-07-17:32:19,epc_165,-68,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
80,2019-11-07-17:32:19,epc_173,-62,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
81,2019-11-07-17:32:19,epc_176,-62,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
82,2019-11-07-17:32:19,epc_178,-61,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
83,2019-11-07-17:32:19,epc_151,-61,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
84,2019-11-07-17:32:19,epc_162,-58,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
85,2019-11-07-17:32:19,epc_177,-63,2xj6BqqmmTkptv2KxA,1,1573147939293,23.0,867500,57
86,2019-11-07-17:32:19,epc_50,-71,2xj6BqqmmTkptv2KxA,1,1573147939415,23.0,867500,135
