,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
34,2019-11-07-18:49:44,epc_122,-66,2xj6BqqmmTkptv2KxA,1,1573152584700,23.0,865700,50
35,2019-11-07-18:49:44,epc_5,-58,2xj6BqqmmTkptv2KxA,1,1573152584700,23.0,865700,50
36,2019-11-07-18:49:44,epc_31,-50,2xj6BqqmmTkptv2KxA,1,1573152584700,23.0,865700,50
37,2019-11-07-18:49:44,epc_1,-45,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
38,2019-11-07-18:49:44,epc_15,-48,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
39,2019-11-07-18:49:44,epc_36,-58,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
40,2019-11-07-18:49:44,epc_35,-54,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
41,2019-11-07-18:49:44,epc_33,-59,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
42,2019-11-07-18:49:44,epc_26,-63,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
43,2019-11-07-18:49:44,epc_11,-61,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
44,2019-11-07-18:49:44,epc_17,-49,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
45,2019-11-07-18:49:44,epc_16,-43,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
46,2019-11-07-18:49:44,epc_0,-66,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
47,2019-11-07-18:49:44,epc_20,-53,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
48,2019-11-07-18:49:44,epc_6,-49,2xj6BqqmmTkptv2KxA,1,1573152584701,23.0,865700,49
49,2019-11-07-18:49:44,epc_129,-39,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
50,2019-11-07-18:49:44,epc_124,-43,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
51,2019-11-07-18:49:44,epc_109,-55,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
52,2019-11-07-18:49:44,epc_99,-68,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
53,2019-11-07-18:49:44,epc_111,-54,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
54,2019-11-07-18:49:44,epc_115,-50,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
55,2019-11-07-18:49:44,epc_116,-44,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
56,2019-11-07-18:49:44,epc_123,-46,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
57,2019-11-07-18:49:44,epc_118,-45,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
58,2019-11-07-18:49:44,epc_128,-42,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
59,2019-11-07-18:49:44,epc_108,-50,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
60,2019-11-07-18:49:44,epc_117,-43,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
61,2019-11-07-18:49:44,epc_107,-54,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
62,2019-11-07-18:49:44,epc_100,-70,2xj6BqqmmTkptv2KxA,4,1573152584818,23.0,867500,132
63,2019-11-07-18:49:44,epc_21,-66,2xj6BqqmmTkptv2KxA,1,1573152584819,23.0,866300,131
64,2019-11-07-18:49:44,epc_39,-59,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
65,2019-11-07-18:49:44,epc_25,-50,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
66,2019-11-07-18:49:44,epc_10,-44,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
67,2019-11-07-18:49:44,epc_118,-69,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
68,2019-11-07-18:49:44,epc_4,-65,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
69,2019-11-07-18:49:44,epc_7,-55,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
70,2019-11-07-18:49:44,epc_122,-64,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
71,2019-11-07-18:49:44,epc_33,-63,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
72,2019-11-07-18:49:44,epc_18,-52,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
73,2019-11-07-18:49:44,epc_36,-59,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
74,2019-11-07-18:49:44,epc_35,-64,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
75,2019-11-07-18:49:44,epc_13,-56,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
76,2019-11-07-18:49:44,epc_6,-45,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
77,2019-11-07-18:49:44,epc_11,-61,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
78,2019-11-07-18:49:44,epc_31,-42,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
79,2019-11-07-18:49:44,epc_38,-64,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
80,2019-11-07-18:49:44,epc_12,-69,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
81,2019-11-07-18:49:44,epc_3,-47,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
82,2019-11-07-18:49:44,epc_0,-56,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
83,2019-11-07-18:49:44,epc_1,-47,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,866300,31
84,2019-11-07-18:49:44,epc_6,-47,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,865700,31
85,2019-11-07-18:49:44,epc_122,-68,2xj6BqqmmTkptv2KxA,1,1573152584919,23.0,865700,31
86,2019-11-07-18:49:45,epc_1,-61,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
87,2019-11-07-18:49:45,epc_9,-58,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
88,2019-11-07-18:49:45,epc_22,-56,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
89,2019-11-07-18:49:45,epc_15,-51,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
90,2019-11-07-18:49:45,epc_109,-69,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
91,2019-11-07-18:49:45,epc_27,-61,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
92,2019-11-07-18:49:45,epc_28,-59,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
93,2019-11-07-18:49:45,epc_123,-73,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
94,2019-11-07-18:49:45,epc_18,-43,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
95,2019-11-07-18:49:45,epc_12,-70,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
96,2019-11-07-18:49:45,epc_16,-49,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
97,2019-11-07-18:49:45,epc_10,-58,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
98,2019-11-07-18:49:45,epc_17,-64,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
99,2019-11-07-18:49:45,epc_38,-59,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
100,2019-11-07-18:49:45,epc_0,-64,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
101,2019-11-07-18:49:45,epc_20,-60,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
102,2019-11-07-18:49:45,epc_5,-52,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
103,2019-11-07-18:49:45,epc_21,-56,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
104,2019-11-07-18:49:45,epc_33,-66,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
105,2019-11-07-18:49:45,epc_35,-48,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
106,2019-11-07-18:49:45,epc_29,-63,2xj6BqqmmTkptv2KxA,1,1573152585020,23.0,865700,130
107,2019-11-07-18:49:45,epc_117,-60,2xj6BqqmmTkptv2KxA,3,1573152585021,23.0,867500,129
108,2019-11-07-18:49:45,epc_108,-49,2xj6BqqmmTkptv2KxA,3,1573152585021,23.0,867500,129
109,2019-11-07-18:49:45,epc_15,-63,2xj6BqqmmTkptv2KxA,3,1573152585021,23.0,867500,129
110,2019-11-07-18:49:45,epc_32,-66,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
111,2019-11-07-18:49:45,epc_118,-43,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
112,2019-11-07-18:49:45,epc_129,-46,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
113,2019-11-07-18:49:45,epc_109,-62,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
114,2019-11-07-18:49:45,epc_120,-57,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
115,2019-11-07-18:49:45,epc_113,-57,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
116,2019-11-07-18:49:45,epc_112,-57,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
117,2019-11-07-18:49:45,epc_115,-49,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
118,2019-11-07-18:49:45,epc_8,-67,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
119,2019-11-07-18:49:45,epc_110,-54,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
120,2019-11-07-18:49:45,epc_124,-44,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
121,2019-11-07-18:49:45,epc_128,-40,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
122,2019-11-07-18:49:45,epc_107,-58,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
123,2019-11-07-18:49:45,epc_111,-69,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
124,2019-11-07-18:49:45,epc_94,-60,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
125,2019-11-07-18:49:45,epc_1,-69,2xj6BqqmmTkptv2KxA,3,1573152585119,23.0,867500,31
126,2019-11-07-18:49:45,epc_10,-55,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
127,2019-11-07-18:49:45,epc_13,-57,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
128,2019-11-07-18:49:45,epc_2,-47,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
129,2019-11-07-18:49:45,epc_17,-65,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
130,2019-11-07-18:49:45,epc_12,-66,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
131,2019-11-07-18:49:45,epc_20,-49,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
132,2019-11-07-18:49:45,epc_32,-57,2xj6BqqmmTkptv2KxA,1,1573152585119,23.0,866900,31
133,2019-11-07-18:49:45,epc_31,-49,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
134,2019-11-07-18:49:45,epc_29,-57,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
135,2019-11-07-18:49:45,epc_18,-57,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
136,2019-11-07-18:49:45,epc_15,-55,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
137,2019-11-07-18:49:45,epc_3,-57,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
138,2019-11-07-18:49:45,epc_16,-46,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
139,2019-11-07-18:49:45,epc_34,-59,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
140,2019-11-07-18:49:45,epc_25,-58,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
141,2019-11-07-18:49:45,epc_19,-59,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
142,2019-11-07-18:49:45,epc_11,-62,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
143,2019-11-07-18:49:45,epc_37,-54,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
144,2019-11-07-18:49:45,epc_30,-48,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
145,2019-11-07-18:49:45,epc_35,-55,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
146,2019-11-07-18:49:45,epc_39,-60,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
147,2019-11-07-18:49:45,epc_21,-52,2xj6BqqmmTkptv2KxA,1,1573152585179,23.0,866900,171
148,2019-11-07-18:49:45,epc_34,-63,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
149,2019-11-07-18:49:45,epc_29,-57,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
150,2019-11-07-18:49:45,epc_116,-75,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
151,2019-11-07-18:49:45,epc_15,-48,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
152,2019-11-07-18:49:45,epc_32,-55,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
153,2019-11-07-18:49:45,epc_10,-55,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
154,2019-11-07-18:49:45,epc_22,-44,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
155,2019-11-07-18:49:45,epc_18,-49,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
156,2019-11-07-18:49:45,epc_8,-58,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
157,2019-11-07-18:49:45,epc_2,-49,2xj6BqqmmTkptv2KxA,1,1573152585239,23.0,866300,111
158,2019-11-07-18:49:45,epc_1,-45,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
159,2019-11-07-18:49:45,epc_30,-47,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
160,2019-11-07-18:49:45,epc_25,-46,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
161,2019-11-07-18:49:45,epc_106,-73,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
162,2019-11-07-18:49:45,epc_16,-44,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
163,2019-11-07-18:49:45,epc_31,-49,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
164,2019-11-07-18:49:45,epc_17,-50,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
165,2019-11-07-18:49:45,epc_39,-68,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
166,2019-11-07-18:49:45,epc_13,-57,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
167,2019-11-07-18:49:45,epc_3,-53,2xj6BqqmmTkptv2KxA,1,1573152585339,23.0,866300,11
168,2019-11-07-18:49:45,epc_115,-50,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
169,2019-11-07-18:49:45,epc_128,-46,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
170,2019-11-07-18:49:45,epc_116,-42,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
171,2019-11-07-18:49:45,epc_107,-56,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
172,2019-11-07-18:49:45,epc_111,-53,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
173,2019-11-07-18:49:45,epc_118,-45,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
174,2019-11-07-18:49:45,epc_123,-47,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
175,2019-11-07-18:49:45,epc_106,-55,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
176,2019-11-07-18:49:45,epc_120,-50,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
177,2019-11-07-18:49:45,epc_129,-39,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
178,2019-11-07-18:49:45,epc_124,-44,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
179,2019-11-07-18:49:45,epc_109,-54,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
180,2019-11-07-18:49:45,epc_113,-50,2xj6BqqmmTkptv2KxA,4,1573152585339,23.0,865700,11
181,2019-11-07-18:49:45,epc_126,-74,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
182,2019-11-07-18:49:45,epc_117,-43,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
183,2019-11-07-18:49:45,epc_100,-72,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
184,2019-11-07-18:49:45,epc_121,-61,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
185,2019-11-07-18:49:45,epc_122,-51,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
186,2019-11-07-18:49:45,epc_108,-49,2xj6BqqmmTkptv2KxA,4,1573152585358,23.0,865700,192
187,2019-11-07-18:49:45,epc_22,-58,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
188,2019-11-07-18:49:45,epc_0,-54,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
189,2019-11-07-18:49:45,epc_30,-48,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
190,2019-11-07-18:49:45,epc_1,-47,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
191,2019-11-07-18:49:45,epc_25,-49,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
192,2019-11-07-18:49:45,epc_19,-56,2xj6BqqmmTkptv2KxA,1,1573152585438,23.0,866900,112
193,2019-11-07-18:49:45,epc_20,-57,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
194,2019-11-07-18:49:45,epc_3,-46,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
195,2019-11-07-18:49:45,epc_17,-57,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
196,2019-11-07-18:49:45,epc_24,-63,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
197,2019-11-07-18:49:45,epc_31,-43,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
198,2019-11-07-18:49:45,epc_7,-55,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
199,2019-11-07-18:49:45,epc_13,-57,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
200,2019-11-07-18:49:45,epc_6,-45,2xj6BqqmmTkptv2KxA,1,1573152585498,23.0,866900,52
201,2019-11-07-18:49:45,epc_11,-61,2xj6BqqmmTkptv2KxA,1,1573152585499,23.0,866900,51
202,2019-11-07-18:49:45,epc_18,-53,2xj6BqqmmTkptv2KxA,1,1573152585499,23.0,866900,51
203,2019-11-07-18:49:45,epc_33,-62,2xj6BqqmmTkptv2KxA,1,1573152585499,23.0,866900,51
204,2019-11-07-18:49:45,epc_10,-44,2xj6BqqmmTkptv2KxA,1,1573152585499,23.0,866900,51
205,2019-11-07-18:49:45,epc_29,-59,2xj6BqqmmTkptv2KxA,1,1573152585499,23.0,866900,51
206,2019-11-07-18:49:45,epc_35,-47,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
207,2019-11-07-18:49:45,epc_11,-63,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
208,2019-11-07-18:49:45,epc_26,-71,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
209,2019-11-07-18:49:45,epc_32,-58,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
210,2019-11-07-18:49:45,epc_18,-44,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
211,2019-11-07-18:49:45,epc_16,-49,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
212,2019-11-07-18:49:45,epc_37,-54,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
213,2019-11-07-18:49:45,epc_1,-60,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
214,2019-11-07-18:49:45,epc_6,-46,2xj6BqqmmTkptv2KxA,1,1573152585538,23.0,866300,12
215,2019-11-07-18:49:45,epc_27,-61,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
216,2019-11-07-18:49:45,epc_128,-69,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
217,2019-11-07-18:49:45,epc_25,-55,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
218,2019-11-07-18:49:45,epc_23,-59,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
219,2019-11-07-18:49:45,epc_15,-51,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
220,2019-11-07-18:49:45,epc_3,-53,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
221,2019-11-07-18:49:45,epc_38,-59,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
222,2019-11-07-18:49:45,epc_31,-62,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
223,2019-11-07-18:49:45,epc_2,-53,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
224,2019-11-07-18:49:45,epc_21,-57,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
225,2019-11-07-18:49:45,epc_10,-58,2xj6BqqmmTkptv2KxA,1,1573152585639,23.0,866300,111
226,2019-11-07-18:49:45,epc_110,-55,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
227,2019-11-07-18:49:45,epc_118,-44,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
228,2019-11-07-18:49:45,epc_30,-62,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
229,2019-11-07-18:49:45,epc_128,-40,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
230,2019-11-07-18:49:45,epc_122,-51,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
231,2019-11-07-18:49:45,epc_9,-67,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
232,2019-11-07-18:49:45,epc_116,-49,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
233,2019-11-07-18:49:45,epc_106,-50,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
234,2019-11-07-18:49:45,epc_6,-70,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
235,2019-11-07-18:49:45,epc_111,-66,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
236,2019-11-07-18:49:45,epc_15,-65,2xj6BqqmmTkptv2KxA,3,1573152585639,23.0,865700,111
237,2019-11-07-18:49:45,epc_108,-49,2xj6BqqmmTkptv2KxA,3,1573152585678,23.0,865700,72
238,2019-11-07-18:49:45,epc_120,-58,2xj6BqqmmTkptv2KxA,3,1573152585678,23.0,865700,72
