,LogTime,Epc,Rssi,Reader,Ant,TimeStamp,EmitPower,Frequency,Latency
131,2019-11-07-18:13:31,epc_88,-62,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
132,2019-11-07-18:13:31,epc_89,-62,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
133,2019-11-07-18:13:31,epc_30,-64,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
134,2019-11-07-18:13:31,epc_8,-67,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
135,2019-11-07-18:13:31,epc_25,-59,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
136,2019-11-07-18:13:31,epc_84,-66,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
137,2019-11-07-18:13:31,epc_52,-70,2xj6BqqmmTkptv2KxA,3,1573150411318,23.0,866300,32
138,2019-11-07-18:13:31,epc_82,-67,2xj6BqqmmTkptv2KxA,3,1573150411340,23.0,866300,10
139,2019-11-07-18:13:31,epc_29,-66,2xj6BqqmmTkptv2KxA,3,1573150411340,23.0,866300,10
140,2019-11-07-18:13:31,epc_20,-67,2xj6BqqmmTkptv2KxA,3,1573150411340,23.0,866300,10
141,2019-11-07-18:13:31,epc_16,-51,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
142,2019-11-07-18:13:31,epc_20,-50,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
143,2019-11-07-18:13:31,epc_0,-56,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
144,2019-11-07-18:13:31,epc_21,-53,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
145,2019-11-07-18:13:31,epc_25,-55,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
146,2019-11-07-18:13:31,epc_7,-64,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
147,2019-11-07-18:13:31,epc_18,-57,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
148,2019-11-07-18:13:31,epc_31,-50,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
149,2019-11-07-18:13:31,epc_32,-56,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
150,2019-11-07-18:13:31,epc_15,-57,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
151,2019-11-07-18:13:31,epc_28,-58,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
152,2019-11-07-18:13:31,epc_23,-54,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
153,2019-11-07-18:13:31,epc_26,-64,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
154,2019-11-07-18:13:31,epc_5,-54,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
155,2019-11-07-18:13:31,epc_24,-57,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
156,2019-11-07-18:13:31,epc_35,-60,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
157,2019-11-07-18:13:31,epc_13,-63,2xj6BqqmmTkptv2KxA,1,1573150411419,23.0,865700,131
158,2019-11-07-18:13:31,epc_33,-63,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,865700,31
159,2019-11-07-18:13:31,epc_10,-59,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,865700,31
160,2019-11-07-18:13:31,epc_2,-44,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,865700,31
161,2019-11-07-18:13:31,epc_30,-49,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,865700,31
162,2019-11-07-18:13:31,epc_20,-61,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
163,2019-11-07-18:13:31,epc_37,-68,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
164,2019-11-07-18:13:31,epc_30,-49,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
165,2019-11-07-18:13:31,epc_26,-64,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
166,2019-11-07-18:13:31,epc_18,-55,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
167,2019-11-07-18:13:31,epc_31,-51,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
168,2019-11-07-18:13:31,epc_25,-52,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
169,2019-11-07-18:13:31,epc_19,-48,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
170,2019-11-07-18:13:31,epc_2,-50,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
171,2019-11-07-18:13:31,epc_23,-55,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
172,2019-11-07-18:13:31,epc_1,-43,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
173,2019-11-07-18:13:31,epc_6,-53,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
174,2019-11-07-18:13:31,epc_17,-49,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
175,2019-11-07-18:13:31,epc_22,-45,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
176,2019-11-07-18:13:31,epc_7,-55,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
177,2019-11-07-18:13:31,epc_35,-57,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
178,2019-11-07-18:13:31,epc_16,-46,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
179,2019-11-07-18:13:31,epc_3,-53,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
180,2019-11-07-18:13:31,epc_13,-56,2xj6BqqmmTkptv2KxA,1,1573150411519,23.0,867500,31
181,2019-11-07-18:13:31,epc_33,-56,2xj6BqqmmTkptv2KxA,1,1573150411539,23.0,867500,11
182,2019-11-07-18:13:31,epc_11,-60,2xj6BqqmmTkptv2KxA,1,1573150411539,23.0,867500,11
185,2019-11-07-18:13:31,epc_70,-64,2xj6BqqmmTkptv2KxA,4,1573150411639,23.0,866900,111
187,2019-11-07-18:13:31,epc_6,-44,2xj6BqqmmTkptv2KxA,1,1573150411639,23.0,865700,111
188,2019-11-07-18:13:31,epc_3,-45,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
189,2019-11-07-18:13:31,epc_31,-42,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
190,2019-11-07-18:13:31,epc_29,-62,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
191,2019-11-07-18:13:31,epc_39,-61,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
192,2019-11-07-18:13:31,epc_1,-46,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
193,2019-11-07-18:13:31,epc_19,-55,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
194,2019-11-07-18:13:31,epc_13,-55,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
195,2019-11-07-18:13:31,epc_30,-54,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
196,2019-11-07-18:13:31,epc_22,-58,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
197,2019-11-07-18:13:31,epc_17,-57,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
198,2019-11-07-18:13:31,epc_2,-68,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
199,2019-11-07-18:13:31,epc_18,-48,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
200,2019-11-07-18:13:31,epc_8,-59,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
201,2019-11-07-18:13:31,epc_35,-63,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
202,2019-11-07-18:13:31,epc_25,-50,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
203,2019-11-07-18:13:31,epc_10,-45,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
204,2019-11-07-18:13:31,epc_16,-58,2xj6BqqmmTkptv2KxA,1,1573150411718,23.0,865700,32
205,2019-11-07-18:13:31,epc_35,-48,2xj6BqqmmTkptv2KxA,1,1573150411738,23.0,867500,12
206,2019-11-07-18:13:31,epc_6,-46,2xj6BqqmmTkptv2KxA,1,1573150411738,23.0,867500,12
207,2019-11-07-18:13:31,epc_22,-52,2xj6BqqmmTkptv2KxA,1,1573150411738,23.0,867500,12
208,2019-11-07-18:13:31,epc_16,-52,2xj6BqqmmTkptv2KxA,1,1573150411738,23.0,867500,12
209,2019-11-07-18:13:31,epc_19,-56,2xj6BqqmmTkptv2KxA,1,1573150411738,23.0,867500,12
210,2019-11-07-18:13:31,epc_1,-54,2xj6BqqmmTkptv2KxA,1,1573150411858,23.0,867500,92
211,2019-11-07-18:13:31,epc_27,-59,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
212,2019-11-07-18:13:31,epc_18,-46,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
213,2019-11-07-18:13:31,epc_7,-64,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
214,2019-11-07-18:13:31,epc_25,-55,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
215,2019-11-07-18:13:31,epc_4,-62,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
216,2019-11-07-18:13:31,epc_3,-55,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
217,2019-11-07-18:13:31,epc_38,-57,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
218,2019-11-07-18:13:31,epc_5,-50,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
219,2019-11-07-18:13:31,epc_29,-63,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
220,2019-11-07-18:13:31,epc_21,-54,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
221,2019-11-07-18:13:31,epc_17,-60,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
222,2019-11-07-18:13:31,epc_8,-57,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
223,2019-11-07-18:13:31,epc_23,-59,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
224,2019-11-07-18:13:31,epc_15,-56,2xj6BqqmmTkptv2KxA,1,1573150411859,23.0,867500,91
225,2019-11-07-18:13:31,epc_33,-65,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
226,2019-11-07-18:13:31,epc_58,-67,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
227,2019-11-07-18:13:31,epc_30,-63,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
228,2019-11-07-18:13:31,epc_78,-69,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
229,2019-11-07-18:13:31,epc_25,-58,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
230,2019-11-07-18:13:31,epc_88,-62,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
231,2019-11-07-18:13:31,epc_87,-68,2xj6BqqmmTkptv2KxA,3,1573150411859,23.0,866900,91
232,2019-11-07-18:13:31,epc_29,-66,2xj6BqqmmTkptv2KxA,3,1573150411878,23.0,866900,72
233,2019-11-07-18:13:31,epc_80,-66,2xj6BqqmmTkptv2KxA,3,1573150411878,23.0,866900,72
234,2019-11-07-18:13:31,epc_84,-66,2xj6BqqmmTkptv2KxA,3,1573150411878,23.0,866900,72
235,2019-11-07-18:13:31,epc_89,-62,2xj6BqqmmTkptv2KxA,3,1573150411878,23.0,866900,72
236,2019-11-07-18:13:32,epc_28,-56,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
237,2019-11-07-18:13:32,epc_17,-63,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
238,2019-11-07-18:13:32,epc_37,-59,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
239,2019-11-07-18:13:32,epc_10,-60,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
240,2019-11-07-18:13:32,epc_0,-55,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
241,2019-11-07-18:13:32,epc_22,-57,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
242,2019-11-07-18:13:32,epc_8,-56,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
243,2019-11-07-18:13:32,epc_34,-60,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
244,2019-11-07-18:13:32,epc_35,-59,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
245,2019-11-07-18:13:32,epc_25,-56,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
246,2019-11-07-18:13:32,epc_36,-62,2xj6BqqmmTkptv2KxA,1,1573150411960,23.0,866300,190
